type	latitude	longitude	altitude (m)	color	width	opacity	sym	name	desc
W	34.587232000	-118.147572000	822.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y052M0	Elizabeth Lake Rd/Tierra Subida Av
W	34.545826000	-118.141178000	950.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y052V0	Tierra Subida Av/W Barrel Springs Rd
W	34.542815000	-118.107534000	863.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y052W0	W Barrel Springs Rd/Sierra Hwy (El 2800')
W	34.521879000	-118.097534000	907.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y052X0	Sierra Hwy turn (Pass Pearblossom Hwy)
W	34.509512000	-118.110845000	980.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y052Z0	Sierra Hwy/Angeles Forest Hwy FR N3 (El 3210')
W	34.477719000	-118.118306000	991.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05300	Angeles Forest Hwy FR N3 bend (El 3240')
W	34.446344000	-118.102255000	1152.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05310	Angeles Forest Hwy FR N3 (Pass Mt Emma Rd El 3890')
W	34.398676000	-118.070558000	1401.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05320	Angeles Forest Hwy FR N3 bend (El 4600')
W	34.391694000	-118.081124000	1494.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05330	Pacific Crest Tr crossing (El 4900')
W	34.385584000	-118.099286000	1355.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05340	Angeles Forest Hwy FR N3 bend (El 4430')
W	34.329254000	-118.119803000	1019.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05360	Pass Upper Big Tujunga Canyon Rd (El 3360')
W	34.315070000	-118.135860000	968.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05370	Angeles Forest Hwy FR N3 (Cross Mill Cr El 3120')
W	34.296827000	-118.161521000	993.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05390	Pass Big Tujunga Canyon Rd (El 3220')
W	34.287061000	-118.180719000	997.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053A0	Angeles Forest Hwy FR N3 bend
W	34.270177000	-118.153453000	1111.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053B0	Angeles Forest Hwy FR N3/Angeles Crest Hwy SR 2 (El 3650')
W	34.258461000	-118.105216000	1409.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053C0	SR 2 bend (El 4620')
W	34.272973000	-118.043372000	1406.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053D0	Pass Upper Big Tujunga Canyon Rd (El 4600')
W	34.285885000	-117.992806000	1561.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053E0	Angeles Crest Hwy SR 2 bend (El 5120')
W	34.309023000	-118.015958000	1622.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053F0	SR 2 bend (El 5330')
W	34.345191000	-117.987730000	1759.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053K0	SR 2 bend (El 5780')
W	34.343219000	-117.982221000	1801.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053L0	Pass Santa Clara Divide Rd
W	34.352043000	-117.945307000	2053.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053M0	Pacific Crest Tr crossing
W	34.351287000	-117.934179000	2143.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053N0	Pacific Crest Tr crossing
W	34.342123000	-117.920153000	2043.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053P0	SR 2 bend (El 6690')
W	34.355922000	-117.877373000	2018.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053S0	Pacific Crest Tr crossing
W	34.361801000	-117.870144000	2041.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053T0	Pacific Crest Tr crossing
W	34.362530000	-117.864280000	2083.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053U0	Tunnel east end (El 6830')
W	34.360720000	-117.860980000	2071.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053V0	Tunnel west end
W	34.356909000	-117.850943000	2026.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053W0	SR 2 (Pass SR 39)
W	34.357029000	-117.850546000	2033.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053X0	Pacific Crest Tr crossing (El 6610')
W	34.344741000	-117.820775000	2240.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y053Z0	Angeles Crest Hwy SR 2 bend (El 7270')
W	34.377432000	-117.780868000	2183.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05400	Angeles Crest Hwy SR 2 bend (El 7130')
W	34.373351000	-117.752416000	2005.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05410	Pacific Crest Tr crossing (El 6590')
W	34.372376000	-117.710113000	2247.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05420	Pacific Crest Tr crossing (El 7374')
W	34.378922000	-117.690654000	2091.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05430	SR 2 (Pass Big Pines Hwy CR N4 El 6933')
W	34.366189000	-117.653028000	1881.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05490	Los Angeles/San Bernadino County Line (El 6160')
W	34.356349000	-117.615250000	1745.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054E0	Angeles Crest Hwy SR 2/Sheep Cr Dr (El 5720')
W	34.350041000	-117.617092000	1818.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054F0	Sheep Cr Dr/Lone Pine Canyon Rd (El 5960')
W	34.322680000	-117.560464000	1457.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054H0	Lone Pine Canyon Rd (El 4800')
W	34.301637000	-117.511202000	1126.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054J0	Lone Pine Canyon Rd turn (El 3700')
W	34.315769000	-117.494992000	1005.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054K0	Lone Pine Canyon Rd/SR 138
W	34.312811000	-117.467937000	1004.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054N0	SR 138 bend (El 3320')
W	34.330172000	-117.442565000	1084.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054P0	SR 138 bend (El 3560')
W	34.322748000	-117.398529000	1069.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054S0	SR 138 (Pass Summit Valley Rd El 3510')
W	34.312366000	-117.346211000	989.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054U0	SR 138 (Pass SR 173 El 3250')
W	34.299391000	-117.336586000	1064.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054V0	SR 138 bend
W	34.287847000	-117.355413000	1035.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054W0	SR 138 bend (Pass Cleghorn Rd)
W	34.279114000	-117.346714000	1099.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y054Z0	SR 138 bend (El 3600')
W	34.269831000	-117.289017000	1121.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05500	SR 138 bend (El 3690')
W	34.259528000	-117.286404000	1370.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05510	SR 138 bend (El 4480')
W	34.259119000	-117.304630000	1357.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05520	SR 138 bend (El 4400')
W	34.247003000	-117.300382000	1351.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05530	SR 138 bend (Pass Waters Dr)
W	34.243225000	-117.294286000	1419.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05540	SR 138 bend (Pass Knapps Cutoff El 4640')
W	34.238806000	-117.290939000	1461.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05560	SR 138 turn (Pass Lake Dr)
W	34.228642000	-117.290186000	1349.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055C0	SR 138/SR 18 Rim of the World Hwy (El 4400')
W	34.228163000	-117.251329000	1568.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055D0	SR 18 (Pass SR 189 El 5150')
W	34.230649000	-117.216177000	1705.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055F0	SR 18 (Pass Daley Canyon Rd El 5580')
W	34.233884000	-117.196380000	1715.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055H0	SR 18 (Pass SR 173 El 5620')
W	34.235334000	-117.180149000	1751.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055K0	SR 18 bend
W	34.231897000	-117.138695000	1894.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055N0	SR 18 Rim of the World Hwy bend (El 6240')
W	34.205589000	-117.108035000	1840.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055P0	SR 18 (Pass SR 330)
W	34.203701000	-117.088122000	1824.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055U0	SR 18 Rim of the World Hwy bend (El 5970')
W	34.213319000	-117.082227000	1868.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055X0	SR 18 Rim of the World Hwy bend
W	34.224696000	-117.026193000	2093.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y055Z0	SR 18 bend (El 6860')
W	34.250221000	-117.020745000	2147.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05600	SR 18 bend (El 7020')
W	34.242417000	-116.977712000	2059.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05610	SR 18 Rim of the World Hwy/SR38 N Shore Dr
W	34.269382000	-116.947306000	2060.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05630	SR 36 N Shore Dr bend (El 6750')
W	34.261904000	-116.924372000	2064.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05650	SR 36 (Pass North Shore Ln)
W	34.265197000	-116.866207000	2064.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05670	SR 38 N Shore Dr/Division Dr
W	34.260525000	-116.866163000	2062.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05690	Division Dr/SR 18 Big Bear Blvd
W	34.261122000	-116.845522000	2062.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056C0	SR 18 Big Bear Blvd/SR 38 Big Bear Blvd
W	34.262710000	-116.821872000	2050.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056D0	SR 18 turn (Pass Shay Rd El 6760')
W	34.230005000	-116.805474000	2146.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056E0	SR 38 bend (El 7050')
W	34.228022000	-116.768961000	2273.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056F0	SR 38 bend (El 7440')
W	34.192501000	-116.719424000	2575.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056H0	Onyx Summit (El 8443')
W	34.174031000	-116.716169000	2468.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056J0	SR 38 bend (El 8110')
W	34.162245000	-116.785741000	2095.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056K0	SR 38 bend (El 6880')
W	34.171400000	-116.872317000	1964.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056P0	SR 38 bend (El 6440')
W	34.147010000	-116.982079000	1760.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056U0	Hwy 38 bend (El 5730')
W	34.114093000	-116.981049000	1507.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056V0	SR 38 bend (El 4920')
W	34.095554000	-116.958818000	1366.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056W0	SR 38 bend (El 4480')
W	34.104524000	-117.013436000	1058.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056X0	SR 38 bend (El 3440')
W	34.078254000	-117.048513000	811.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y056Z0	SR 38/Bryant St (El 2665')
W	34.041139000	-117.034433000	844.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05710	Bryant St/Date St (El 2773')
W	34.041133000	-117.029972000	863.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05720	Date St/Douglas St (El 2826')
W	34.015730000	-117.030014000	811.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057A0	Douglas St/Wildwood Canyon Rd (El 2661')
W	34.007313000	-116.965290000	1128.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057B0	Wildwood Canyon Rd/Oak Glen Rd (El 3680')
W	34.004657000	-116.963352000	1113.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057C0	San Bernardino/Riverside County Line
W	33.979257000	-116.977184000	886.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057D0	Oak Glen Rd/Beaumont Av (El 2810')
W	33.961486000	-116.977230000	829.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057H0	Beaumont Av/Brookside Av (El 2720')
W	33.961570000	-116.964229000	841.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057J0	Brookside Av/Cherry Av
W	33.947030000	-116.964400000	819.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057K0	Cherry Av/Oak Valley Pkwy
W	33.943470000	-116.946970000	814.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057L0	Oak Valley Pkwy/Highland Springs Av
W	33.932905000	-116.946807000	794.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057M0	Highland Springs Av/Wilson St
W	33.932562000	-116.911783000	796.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057U0	Wilson St/Sunset Av
W	33.917931000	-116.911440000	738.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y057Z0	Sunset Av/Westward Av (El 2419')
W	33.918098000	-116.876679000	694.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05810	Westware Av/SR 243 San Gorgonio Av (El 2280')
W	33.906849000	-116.873060000	702.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05840	SR 243 bend (El 2250')
W	33.898778000	-116.855138000	821.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05850	SR 243 bend (El 2700')
W	33.901044000	-116.870539000	937.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05860	SR 243 bend (El 2920')
W	33.878897000	-116.843171000	1220.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05870	SR 243 (El 4110')
W	33.804206000	-116.781049000	1624.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05890	SR 243 bend (Pass Lake Fulmor El 5140')
W	33.796458000	-116.740888000	1645.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058A0	SR 243 bend (El 5400')
W	33.783471000	-116.751449000	1772.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058B0	SR 243 bend (El 5810')
W	33.776677000	-116.736088000	1818.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058D0	SR 243 bend (El 5960')
W	33.758770000	-116.738915000	1874.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058E0	SR 243 bend (El 6160')
W	33.747937000	-116.737543000	1784.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058H0	SR 243 bend (El 5880')
W	33.752710000	-116.719630000	1699.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058J0	SR 243 bend (El 5600')
W	33.749484000	-116.714079000	1657.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058K0	SR 243 bend
W	33.704296000	-116.724928000	1374.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058W0	SR 243/SR 74 (El 4510')
W	33.686620000	-116.703090000	1507.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y058Z0	SR 74 (Keene Camp Summit El 4930)
W	33.667318000	-116.669674000	1327.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05910	SR 74 bend (El 4350')
W	33.569498000	-116.591377000	1459.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05920	SR 74/SR 371 (El 4790')
W	33.554993000	-116.648283000	1211.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05940	SR 371 (Pass Kirby Rd El 3980')
W	33.548598000	-116.718278000	1182.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05990	SR 371 (Pass Howard Rd El 3880')
W	33.541131000	-116.743647000	1110.4				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059C0	SR 371 (Pass Homestead Rd El 3645'))
W	33.501391000	-116.798058000	1075.5				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059D0	SR 371 (Pass Bradford Rd El 3540')
W	33.484388000	-116.834879000	880.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059E0	SR 371 (Pass Wilson Valley Rd El 2890')
W	33.441263000	-116.860888000	601.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059F0	SR 371/SR 79 (El 1970')
W	33.426801000	-116.836674000	754.1				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059J0	Riverside/San Diego County Line (El 2475')
W	33.384873000	-116.789481000	848.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059M0	SR 79 bend (El 2880')
W	33.376618000	-116.744940000	944.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059N0	SR 79 bend (El 3100')
W	33.351500000	-116.737720000	1004.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059P0	SR 79 top (El 3270')
W	33.284814000	-116.670248000	877.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059S0	SR 79 bend (El 2880')
W	33.283533000	-116.634412000	953.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059T0	SR 79 bend (El 3230')
W	33.199780000	-116.710294000	843.9				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059W0	SR 79 (Pass SR 76 El 2794')
W	33.159411000	-116.675057000	1009.6				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059X0	SR 79 bend (El 3310')
W	33.109246000	-116.673905000	908.3				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y059Z0	SR 79/SR 79 & SR 78 (El 2980')
W	33.110026000	-116.670657000	924.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05A10	SR 79 & SR 78 bend
W	33.097008000	-116.645966000	1111.2				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05A20	SR 79 & SR 78 bend (El 3650')
W	33.081500000	-116.645288000	1110.0				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05A50	SR 79 & SR 78 bend (El 3640')
W	33.076959000	-116.604466000	1270.8				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05A60	SR 79 & SR 78 bend
W	33.078546000	-116.602364000	1284.7				http://maps.google.com/mapfiles/kml/shapes/placemark_square.png	Y05A70	SR 79 & SR 78 turn
